date;speaking;pitch;energy;nodding
199;1;227.82714;0.00275;1
200;1;219.45623;0.00439;1
201;1;212.82961;0.00550;0
202;1;227.02266;0.00481;0
203;1;231.36117;0.00664;1
204;1;219.08960;0.00730;1
205;1;223.26470;0.00168;0
206;1;218.06256;0.00595;0
207;1;211.59792;0.00606;1
208;1;216.72626;0.00364;0
209;1;190.10601;0.00226;0
210;1;206.05096;0.00293;0
211;1;216.89614;0.00363;0
212;1;197.80695;0.00621;1
213;1;215.11403;0.00310;1
214;1;195.25388;0.00164;0
215;1;193.50042;0.00002;0
216;1;200.81082;0.00193;0
217;1;218.67834;0.00144;1
218;1;176.39030;0.00012;1
219;0;0.00000;0.00000;1
220;0;0.00000;0.00000;0
221;0;0.00000;0.00000;0
222;0;0.00000;0.00000;0
223;0;0.00000;0.00000;1
224;0;0.00000;0.00000;1
225;0;0.00000;0.00000;1
226;0;0.00000;0.00000;0
227;0;0.00000;0.00000;0
228;0;0.00000;0.00000;0
229;0;0.00000;0.00000;0
230;0;0.00000;0.00000;1
231;0;0.00000;0.00000;1
232;0;0.00000;0.00000;1
233;0;0.00000;0.00000;0
234;0;0.00000;0.00000;0
235;0;0.00000;0.00000;0
236;0;0.00000;0.00000;1
237;0;0.00000;0.00000;1
238;0;0.00000;0.00000;0
239;0;0.00000;0.00000;0
240;0;0.00000;0.00000;0
241;0;0.00000;0.00000;0
242;0;0.00000;0.00000;1
243;0;0.00000;0.00000;1
244;0;0.00000;0.00000;0
245;0;0.00000;0.00000;1
246;0;0.00000;0.00000;0
247;0;0.00000;0.00000;0
248;0;0.00000;0.00000;0
249;1;201.51401;0.00136;0
250;1;229.26817;0.00638;0
251;1;228.59503;0.00314;0
252;1;215.84170;0.00257;0
253;1;206.32703;0.00535;0
254;1;206.24936;0.00240;0
255;1;214.29144;0.00270;0
256;1;241.37681;0.00642;0
257;1;232.69740;0.00925;0
258;1;224.89519;0.00550;1
259;1;225.10401;0.00441;1
260;1;201.07214;0.00634;0
261;1;211.47636;0.00702;0
262;1;217.00913;0.00464;0
263;1;203.87601;0.00467;0
264;1;223.09377;0.00359;0
265;1;217.53264;0.00100;0
266;1;224.98555;0.00179;0
267;1;207.44513;0.00611;0
268;1;231.87545;0.00650;0
269;1;223.33649;0.00353;0
270;1;217.88455;0.00379;0
271;1;216.73584;0.00781;0
272;1;240.42870;0.00501;0
273;1;213.61083;0.00543;0
274;1;214.41356;0.00287;1
275;1;232.22312;0.00291;0
276;1;193.36571;0.00338;0
277;1;199.55168;0.00656;1
278;1;218.61494;0.00601;1
279;1;212.44129;0.00361;0
280;1;203.64253;0.00357;0
281;1;195.18770;0.00148;0
